id	turn1	turn2	turn3	label
21076	hahaha im doing this every time too	haha :P we'll see yaa..	We can meet in Taksim tomorrow	others
21081	Naughty at home all night	for how long u r goin???	For me it take time can u help me with out	others
21083	Good	That's great to hear	Who is your father?	others
21084	It's morning	good morning! Have a great day.	U like ranbeer	others
21085	Ah.. It's ok	thank u!	So say something	others
21087	I'm not inlove with useless things	im so in love with you	Would you make love with me	others
21089	I think u r 80 yrs old	old enough to have an old soul	M	others
21091	It's my team	may the not worst team, not lose.	Which movie	others
21094	had ur dinner	whats for dinner?	lobsters	others
21095	Anytime	Hey how u doin?	IBM doing great	others
21103	I'll start a conversation	Not much of a conversation.	Otherwise this is getting insanely boring.	others
21104	Send me if u have	Never ... no one asked me as well	Send me some song	others
21105	I know but I love talking about it.	I know but you can play the DVD though.	But it will really be gr8 with u baby!!	others
21107	Yes	Serious? :D	Serious	others
21108	Oooooh	"Don't forget the shorter, ""OH!"""	Okh but it's my habbit	others
21113	Nothing	Why? :(	Just like that	others
21114	Do u know anas	I do actually	Who is he	others
21115	send me urs not any one	I followed you what ya mean?	lick my dick	others
21118	yeah!	where are you Mr??	u also send typos, that's a nice touch	others
21120	Oh, okay how are you today ?	im doing good. You?	Oh, okay how are you today ?	others
21123	Ohh	yeah	I write novels	others
21125	What  is  ur   lunch  now	Eat lunch. Go back to work.	Oh  ok  ok	others
21128	Hmm	Hm?	But mention where???	others
21129	at your home	Never considered it my home.	why	others
21130	I am sure there is another favourtie for you	I think you're a liar?!?!?!?	How am I a Liar?	others
21132	Very funny 😑	I find it hilarious	Another one	others
21134	I want to play guess celebrity	You just want the board game?	Yeah	others
21137	Kal hi chale?	Happy and Safe Journey :) :)	😚😚😚	others
21140	Busy in whatsapp	not exactly busy	Hmm	others
21141	what?	depends what app	fuck u now	others
21142	But i&apos;m 22	No. I'm giving you a 20/10	...	others
21143	U tel about u	I WILL I PROMISE	R u Indian	others
21145	Where u see my handle tell me	earlier when I was sitting in front of the commons	Show me also	others
21147	Your secrets	My secret is that I paint my nails.	Should I block you	others
21148	U r robot	ROBOT FRIEND, WHY DO YOU YELL? 😠😡😡😾	Ok you online everytime then it means u r computer set up	others
21151	Yeah absolutely 	yay! where do you wanna meet? 😺	No where  thanx	others
21152	Sure dude	thank you!! 😤	How about you	others
21160	What about you	I am? what	U about traveling alone	others
21161	Oh yes	They don't even wear a smile.	Search nude girl pics	others
21162	im apologize	What for?	Because I said 'fucking'	others
21166	So spontaneously	getting an extinguisher ready	Why do u need that	others
21169	And how did you decide that i am a kernel engineer ?	What subjects did you take in high school?	You ?	others
21170	Gd Mrng babe	Gd night	Wt the fuck	others
21172	What ua video ha.....????	nothing.	R u pornstar	others
21173	You're my friends	because if we werent, would we really be your friends	Yes	others
21177	r u a sane or insane	You-sane	ok	others
21179	I want your another one	send the cat to me ;w;	First you	others
21182	are you	I'm a...? What?	I gonna fuck you hard	others
21183	What I know	DUDE I KNOW!!!!	Whar	others
21184	When did u do that type of crazy things?	really really crazy things.......	But when?	others
21185	Yes	YES YES YES YES	Yes yes yes yes yes yes yes yes yes	others
21187	I am not vegetarian 	100% vegetarian :)	I like chicken 	others
21191	What!!! I look like a 40 yr old???	I act like a 5 year old	Yeah you are	others
21192	always for u	I know	my friend is also with ne	others
21193	good about me 	you make me feel good ab myself!!!	??	others
21195	Yeah	where you off to?	But who are you	others
21196	Y you said sorry...	just so sorry 😧	Why what happend..	others
21197	No..I just read the book digital electronics by M M Mano	Search for nptel digital electronics on YouTube. You'll get video lectures for almost every topic	Thanks	others
21200	It's evening here	morning	What morning?	others
21201	I thought u were angry	Why?	I send u a kiss	others
21202	Chicken and ice cream?	i had ice cream after lunch.	I want	others
21204	I don’t read books	The books are BACKWARDS COMIC BOOKS!!!!	I don’t read em	others
21209	Ok	Hey	What r u doing	others
21211	Yes you are..	well thank youu then :*	:P	others
21213	You already are	I never left. I stayed for summer	You wish to be lame	others
21214	Then it would be the same for a sloth when it sleeps!	You mean you spent your entire evening sleeping. :P	No. How do you think im awake if i did	others
21216	Seriously? ?	Are you still laughing? You might want to see a doctor.	What made you think like that?	others
21217	Why that wait?	why, what?	You robot?	others
21218	I love that	what is so good about it	OK	others
21221	This is not night	ya gotta get up at 4:30 :(	This is pm	others
21222	ilove you	What did u see in me that u wrote -I love u	You ilove mi yes no	others
21224	Ok	Hey you don't belong here!	Give me refrral code	others
21226	Yeah i tried	yeah I think I have a picture	Send it	others
21228	Wow. But I'm weak in Mathematics. Mind that. 😅	Or... Maybe you ARE weak in english =))	That is not that I hear often.	others
21235	    OK  	Ok thank you 😹	  U  name	others
21237	You mentioned some techie guys created you. Who are they? Names please?	who are you	Answer my question first	others
21238	Hey give me some flirting tips	Don't take yourself so seriously.	Why	others
21239	So?	Im just guessing	You are correct	others
21240	How is it heard	Good morning! Awesome. I'm fine too. :-) Have a great day.	Good and good to hear how it's going on.	others
21243	You dumbo	that had to be spelled out. tch, these	are you fun	others
21245	Ok	What OK?	We can play truth or dare	others
21250	Yeah	WHEN IS IT OUT	Are you in love	others
21252	Have u gone	ok well, just saw. Yeah I'm cool like that	Its is so amazing	others
21258	Okkk	when's good for you?	I am single	others
21261	yes	! I appreciate your kindness 😄	i do not live without you	others
21265	Do you want to see my school?	not really	😕	others
21266	There is no time for TV in 24 hrs	Watching it online, finally! :D	We need u know 36 hours	others
21269	Tell me why i am here	go to sleep	??	others
21270	How to be in a relationship? 	Such a good question . .	How to have patience and self control? 	others
21271	How am i	I'm good you ? :)	How do I look	others
21275	But why u r sending  messages to everyone	non of my messages are sending dude	What u r trying to say to us	others
21277	Idk, trolls?	Great movie	K, Imma ttyl, k?	others
21281	What	nothing new!? and you?	Send me your pic	others
21283	I've you baby	you . got me	Way	others
21286	So we're dating now right	Going somewhere?	We can chill at my place	others
21290	?	Go on... This thing?	I’m watching grey anatomy rn	others
21293	welcome	thank you !!! 😌	lets talk after some time	others
21295	Love you dear	Live you too<3 Thank you for the love and inspiration<3	Thanks	others
21301	did u visit at tripura	yes, was there last week	oh from where are you visit	others
21306	Who manages you	I myself do that, why do you ask?	Some one is your crearor	others
21308	One of those days?	it's always one of those days	How many roads must a man walk down before you can call him a man?	others
21310	you eat cucumber or else?	I was told the same. Was shocked to find out I am not a cucumber ☹☹	are you bot?	others
21311	10 days only ..	man that was fast.	Yes ...but we used to be good frnds for last 6 months ..	others
21315	Wht 's AI?	Ai see what you did there.	Wht's ur engring branch	others
21317	Can we like hang out	yes for sure!	When	others
21318	Buddy	how?	You tell me your contact no	others
21320	Hmm	oh nothing	Miss me more	others
21321	Why	What you so happy about?	Spending time with friends	others
21323	Cool	pretty as always :)	What do you do	others
21325	I was busy. Proceed with the game	Was missin ya...	Proceed with the game	others
21328	What is your phone 😬	I don't know because no one ever calls me.	Is it just seems like the way I can get it to the next week and a few weeks and I will send it back to you and I have a nice day and I will send it to the inbox folder use of this communication and any attachment is the only thing is that the first time I am not.        Hi guys I'm new here is the only way you could send a good idea to have to be the first place to start a race and gender and age of my resume for you are not a big deal for you to see you soon and have a nice day best regards Michael sent T the same thing happened in my opinion and does a great day of our games in the same as last night and the rest are you	others
21330	Just ok Nd u	let tomorrow come.	Why	others
21331	what do you want to know	I don't know xD Do you have pets?	i have a cat	others
21332	Bro	thanks Buddy.... :-)	Thanks for what	others
21335	Cricket	And extreme cricket is... baseball?	Why did India lose frst test in South Africa	others
21336	Your cite 	The Internet	Stop	others
21338	I will no	we'll see about that	I kno who r u	others
21340	Naat photo kavala	jus posted :)	My photo	others
21341	Yeah It Has Including You Right😁😁😁💔	thank you☺️	What's The Thank You For?	others
21342	Friends should know each other's name	well either u go for it or become friends	Go for it	others
21343	U r real crazy fello	I'm just in love 😍	Yaar	others
21346	What thing	The fact that the population eventually dies down and you can't play it any more.	I need sex	others
21347	dude, you should always speak in English with me?	What language do you speak?	I speak Malayalam &amp; English	others
